age,gender,income,usage_gb,complaints,tenure_months,plan_type,churn
64.0,male,66234,65.0,1,22,Prepaid,0
42.0,male,57688,31.0,2,13,Prepaid,0
54.0,male,26784,69.0,3,1,Prepaid,1
69.0,female,62046,25.0,2,51,Prepaid,0
74.0,male,93869,76.0,6,49,Postpaid,0
52.0,male,72059,44.0,5,57,Postpaid,0
20.0,male,77703,48.0,2,45,Prepaid,0
56.0,male,87693,58.0,6,13,Prepaid,0
60.0,male,44873,9.0,2,15,Postpaid,0
21.0,female,40271,37.0,1,15,Postpaid,0
68.0,female,97292,21.0,9,28,Postpaid,1
30.0,male,51368,96.0,3,57,Postpaid,0
73.0,female,76026,42.0,2,41,Prepaid,0
52.0,female,67231,1.0,7,26,Postpaid,0
37.0,male,21122,3.0,7,44,Prepaid,0
21.0,female,38279,91.0,1,50,Postpaid,0
19.0,female,39358,16.0,0,24,Postpaid,0
63.0,male,26090,1.0,8,50,Prepaid,0
41.0,female,80115,22.0,5,2,Postpaid,1
70.0,male,96955,22.0,4,19,Postpaid,0
32.0,female,96963,8.0,4,11,Prepaid,0
75.0,female,27525,99.0,5,11,Postpaid,1
76.0,male,50456,6.0,6,12,Postpaid,1
24.0,female,30945,73.0,0,22,Postpaid,0
58.0,male,15625,83.0,2,43,Postpaid,0
76.0,male,65681,64.0,9,35,Postpaid,1
38.0,female,87368,14.0,1,27,Prepaid,0
22.0,male,16963,72.0,9,30,Postpaid,0
72.0,male,67765,33.0,4,11,Postpaid,0
47.0,female,13064,41.0,1,44,Prepaid,0
19.0,male,85876,25.0,5,45,Prepaid,1
70.0,female,15761,78.0,6,33,Prepaid,0
60.0,male,49204,58.0,3,49,Postpaid,0
22.0,female,21093,16.0,7,48,Postpaid,1
34.0,male,47093,41.0,0,48,Postpaid,0
19.0,male,48627,79.0,1,7,Postpaid,0
77.0,female,58591,93.0,6,6,Postpaid,1
19.0,female,84633,94.0,5,26,Prepaid,1
67.0,male,99684,14.0,6,4,Postpaid,0
49.0,female,40777,85.0,8,1,Postpaid,0
54.0,female,93095,57.0,9,8,Prepaid,1
68.0,male,48477,74.0,5,8,Prepaid,0
73.0,male,20647,39.0,5,20,Prepaid,0
25.0,male,64022,65.0,9,20,Prepaid,1
19.0,female,75048,26.0,9,49,Prepaid,1
25.0,male,37192,52.0,0,54,Prepaid,0
60.0,female,63071,23.0,5,11,Postpaid,0
53.0,female,48928,40.0,9,23,Prepaid,1
23.0,male,23052,41.0,0,30,Postpaid,0
32.0,male,44768,86.0,9,17,Postpaid,1
51.0,female,48474,63.0,7,20,Prepaid,1
63.0,female,40769,65.0,1,40,Prepaid,0
39.0,male,92362,29.0,6,26,Prepaid,0
76.0,female,44955,44.0,4,42,Postpaid,1
79.0,male,66358,47.0,3,5,Prepaid,1
65.0,male,11000,78.0,6,29,Postpaid,0
46.0,male,38198,19.0,7,19,Postpaid,0
72.0,female,89763,6.0,8,18,Postpaid,1
63.0,female,90321,51.0,4,28,Postpaid,0
50.0,female,97961,81.0,1,18,Prepaid,0
45.0,female,15118,73.0,8,45,Postpaid,0
69.0,male,87624,81.0,3,11,Prepaid,1
52.0,male,34087,39.0,7,53,Prepaid,1
29.0,female,10516,23.0,7,22,Postpaid,1
79.0,male,18323,66.0,0,32,Postpaid,0
22.0,female,77579,4.0,4,10,Postpaid,0
61.0,female,63270,89.0,0,55,Prepaid,0
58.0,male,61579,71.0,6,38,Prepaid,0
54.0,female,89379,50.0,7,46,Prepaid,1
21.0,female,18475,20.0,5,53,Prepaid,0
48.0,male,17445,25.0,3,59,Postpaid,0
73.0,female,93957,99.0,9,16,Postpaid,0
32.0,male,64560,2.0,0,20,Prepaid,0
60.0,male,79859,1.0,1,15,Prepaid,1
71.0,female,57232,35.0,3,30,Postpaid,0
77.0,female,23076,23.0,9,53,Prepaid,0
50.0,male,57038,67.0,8,44,Prepaid,1
37.0,female,96763,5.0,5,34,Postpaid,0
61.0,female,20591,78.0,9,28,Postpaid,1
48.0,female,21357,78.0,9,44,Postpaid,0
56.0,female,41196,23.0,5,28,Postpaid,0
63.0,male,50921,58.0,1,53,Prepaid,0
62.0,female,66590,67.0,8,33,Prepaid,0
33.0,male,24307,84.0,6,40,Postpaid,0
64.0,male,94054,73.0,1,41,Prepaid,0
51.0,male,23517,96.0,8,44,Prepaid,1
75.0,male,28007,12.0,3,29,Prepaid,0
58.0,female,97102,61.0,7,23,Postpaid,1
73.0,female,43899,77.0,2,25,Prepaid,0
78.0,female,61491,23.0,0,56,Postpaid,0
79.0,male,49144,22.0,4,7,Postpaid,0
64.0,female,33325,10.0,4,42,Prepaid,0
55.0,male,55606,98.0,8,57,Postpaid,1
25.0,male,79875,86.0,1,5,Postpaid,0
41.0,male,11029,12.0,9,37,Prepaid,1
47.0,female,88771,25.0,1,36,Postpaid,0
66.0,male,26592,46.0,9,20,Postpaid,0
54.0,female,92584,89.0,7,6,Prepaid,0
45.0,female,96600,82.0,3,40,Postpaid,0
27.0,female,93968,87.0,9,31,Postpaid,0
62.0,male,68574,83.0,3,45,Postpaid,0
44.0,female,91502,63.0,6,6,Postpaid,1
20.0,male,87359,29.0,0,56,Postpaid,0
35.0,female,67503,60.0,1,38,Postpaid,0
72.0,female,90279,49.0,3,27,Prepaid,0
25.0,male,40821,95.0,2,27,Prepaid,1
43.0,male,85120,45.0,2,57,Prepaid,1
49.0,female,93301,75.0,3,33,Prepaid,1
23.0,male,67168,18.0,6,35,Postpaid,0
28.0,female,21024,68.0,1,39,Postpaid,0
76.0,female,29269,45.0,7,19,Postpaid,0
54.0,female,25191,44.0,8,15,Prepaid,1
31.0,female,57980,75.0,8,45,Prepaid,0
28.0,male,49044,48.0,1,19,Postpaid,0
44.0,female,84461,6.0,8,3,Prepaid,1
62.0,female,35529,39.0,1,29,Postpaid,0
63.0,male,24901,96.0,1,1,Postpaid,0
30.0,male,65415,94.0,7,34,Prepaid,0
62.0,male,22507,61.0,7,39,Prepaid,0
73.0,male,91477,64.0,1,55,Prepaid,0
32.0,male,17304,27.0,4,36,Postpaid,0
19.0,male,54192,78.0,4,21,Prepaid,1
77.0,female,95383,60.0,7,38,Postpaid,1
50.0,male,59848,4.0,5,35,Prepaid,0
66.0,male,82748,94.0,6,44,Prepaid,0
37.0,male,48082,85.0,0,55,Postpaid,0
36.0,female,77936,9.0,9,6,Postpaid,0
31.0,male,73681,42.0,5,43,Prepaid,0
31.0,male,56226,74.0,6,48,Postpaid,0
47.0,female,19061,73.0,4,20,Prepaid,0
24.0,male,97385,17.0,2,24,Postpaid,0
70.0,male,14373,4.0,6,25,Postpaid,0
49.0,female,42127,98.0,2,23,Postpaid,0
74.0,female,67720,89.0,2,52,Postpaid,0
49.0,female,79222,74.0,5,20,Prepaid,0
36.0,female,58139,66.0,3,26,Prepaid,0
49.0,male,46112,68.0,8,35,Prepaid,0
27.0,female,46662,46.0,6,15,Prepaid,1
69.0,male,97811,68.0,3,42,Prepaid,0
62.0,male,40059,31.0,0,31,Postpaid,0
27.0,female,86911,9.0,3,11,Postpaid,0
54.0,male,14662,31.0,1,11,Postpaid,0
51.0,male,69344,30.0,2,2,Postpaid,0
30.0,female,71250,31.0,2,35,Postpaid,0
25.0,male,70812,47.0,6,48,Postpaid,0
65.0,female,47932,13.0,1,59,Prepaid,0
34.0,male,72171,41.0,1,39,Postpaid,0
50.0,female,50074,46.0,0,58,Postpaid,0
33.0,male,63428,19.0,9,59,Prepaid,1
58.0,male,90410,45.0,9,37,Postpaid,1
21.0,male,70515,67.0,2,23,Prepaid,1
40.0,female,76379,41.0,4,53,Postpaid,0
51.0,male,97205,1.0,3,38,Postpaid,1
45.0,female,29749,70.0,5,49,Postpaid,0
55.0,male,62915,58.0,5,14,Prepaid,1
29.0,female,69144,42.0,2,57,Postpaid,0
45.0,female,72574,3.0,6,26,Postpaid,0
64.0,female,21902,9.0,0,52,Prepaid,0
38.0,male,78419,8.0,6,23,Postpaid,0
27.0,female,27465,85.0,7,54,Postpaid,0
70.0,female,46813,31.0,0,40,Postpaid,0
66.0,female,74273,43.0,7,14,Postpaid,1
60.0,male,33676,69.0,7,9,Postpaid,1
67.0,female,21330,65.0,9,10,Prepaid,1
66.0,female,70782,7.0,8,23,Prepaid,0
64.0,female,35217,93.0,0,3,Prepaid,0
49.0,male,84366,27.0,0,33,Postpaid,0
19.0,female,90825,76.0,1,39,Prepaid,0
55.0,female,41485,83.0,5,44,Prepaid,0
34.0,male,76448,54.0,7,56,Postpaid,0
65.0,female,30170,17.0,6,48,Prepaid,1
47.0,female,93651,54.0,3,59,Postpaid,0
74.0,male,32117,25.0,2,36,Prepaid,0
54.0,female,89365,85.0,0,51,Postpaid,0
52.0,female,80789,75.0,3,46,Postpaid,0
74.0,male,38132,82.0,3,50,Postpaid,0
47.0,female,84199,83.0,3,25,Prepaid,0
41.0,male,66913,18.0,0,31,Postpaid,0
41.0,male,70260,4.0,2,54,Postpaid,0
72.0,female,44082,63.0,8,27,Postpaid,1
64.0,female,31067,61.0,2,36,Prepaid,0
28.0,female,72739,86.0,8,38,Prepaid,1
48.0,female,14701,64.0,0,11,Prepaid,0
41.0,male,41361,80.0,6,2,Prepaid,1
58.0,female,22737,35.0,1,42,Postpaid,0
21.0,male,10118,13.0,3,47,Postpaid,0
62.0,male,10668,4.0,9,35,Prepaid,1
64.0,male,18454,44.0,7,39,Postpaid,0
32.0,female,94572,1.0,5,4,Prepaid,0
27.0,female,79391,52.0,6,11,Postpaid,0
56.0,male,99040,40.0,6,44,Postpaid,1
33.0,female,17560,26.0,7,38,Postpaid,1
76.0,female,99766,59.0,5,12,Postpaid,0
66.0,female,63948,68.0,5,36,Postpaid,0
77.0,female,81483,4.0,0,3,Prepaid,0
51.0,male,87200,48.0,9,47,Prepaid,1
76.0,male,33582,94.0,5,2,Postpaid,0
18.0,female,76699,30.0,2,50,Prepaid,0
35.0,female,68282,78.0,1,14,Prepaid,0
18.0,female,47209,34.0,6,15,Prepaid,1
60.0,male,54265,27.0,7,55,Prepaid,0
49.0,female,28774,85.0,8,49,Postpaid,1
35.0,male,26663,36.0,8,20,Postpaid,0
36.0,male,93028,86.0,8,11,Postpaid,1
57.0,male,75847,65.0,6,7,Postpaid,0
29.0,male,60975,81.0,9,24,Prepaid,0
49.0,male,72494,81.0,0,35,Postpaid,0
56.0,female,46487,91.0,3,30,Prepaid,0
32.0,male,32499,55.0,4,53,Postpaid,0
32.0,male,94785,95.0,6,48,Postpaid,0
39.0,male,99060,6.0,2,16,Prepaid,0
54.0,female,29351,49.0,2,54,Prepaid,0
33.0,female,82175,40.0,9,28,Postpaid,1
41.0,female,49805,10.0,6,2,Postpaid,1
51.0,female,73718,87.0,6,51,Prepaid,0
29.0,male,19778,80.0,1,44,Prepaid,0
53.0,male,53151,75.0,5,21,Postpaid,0
26.0,male,21239,63.0,4,52,Postpaid,0
26.0,male,83300,60.0,6,54,Postpaid,0
32.0,female,45873,38.0,9,57,Postpaid,0
35.0,male,33734,68.0,2,54,Prepaid,0
19.0,female,72969,97.0,8,16,Prepaid,1
77.0,male,95920,25.0,6,33,Postpaid,1
37.0,male,40500,34.0,4,11,Postpaid,0
67.0,female,74601,11.0,9,41,Postpaid,0
73.0,male,72063,90.0,1,30,Postpaid,0
67.0,female,54092,53.0,6,52,Prepaid,0
69.0,female,82467,59.0,3,54,Prepaid,0
24.0,female,21516,27.0,6,19,Postpaid,0
41.0,male,88982,4.0,1,19,Postpaid,0
64.0,female,46372,80.0,7,2,Postpaid,0
53.0,female,14024,86.0,0,30,Postpaid,0
18.0,male,99044,34.0,3,23,Postpaid,0
53.0,female,79635,76.0,9,59,Postpaid,0
67.0,female,83457,57.0,6,49,Prepaid,0
69.0,male,23242,64.0,4,27,Prepaid,0
41.0,female,77554,18.0,3,34,Prepaid,0
32.0,female,72843,61.0,0,38,Prepaid,0
37.0,male,91245,16.0,1,54,Prepaid,0
36.0,female,43449,22.0,7,59,Prepaid,0
39.0,female,93468,36.0,2,25,Postpaid,0
36.0,male,73701,22.0,0,22,Prepaid,0
46.0,male,32837,91.0,4,43,Prepaid,0
20.0,female,29244,3.0,3,17,Postpaid,0
35.0,male,91297,90.0,9,9,Postpaid,1
37.0,female,68049,16.0,2,17,Postpaid,0
27.0,female,20649,87.0,2,19,Postpaid,0
72.0,female,21296,34.0,1,37,Prepaid,0
59.0,male,84483,92.0,1,44,Prepaid,0
74.0,male,25277,54.0,5,10,Postpaid,1
52.0,male,29708,49.0,2,3,Postpaid,0
24.0,female,65301,13.0,7,10,Postpaid,1
74.0,male,87709,43.0,8,54,Postpaid,0
46.0,male,40309,56.0,4,16,Postpaid,0
60.0,male,69913,98.0,2,32,Prepaid,0
41.0,female,73340,27.0,8,32,Postpaid,1
48.0,female,64033,9.0,9,17,Postpaid,0
48.0,female,71664,26.0,9,50,Prepaid,1
35.0,male,30479,25.0,9,4,Postpaid,0
52.0,male,65947,94.0,8,32,Postpaid,1
63.0,male,10318,15.0,7,25,Prepaid,1
19.0,male,75748,99.0,9,47,Prepaid,0
26.0,male,81309,12.0,3,12,Prepaid,0
70.0,female,81454,81.0,9,57,Prepaid,0
53.0,male,12650,42.0,0,47,Postpaid,0
78.0,male,92028,6.0,8,44,Postpaid,0
55.0,female,49102,61.0,3,30,Postpaid,1
58.0,female,17246,73.0,2,38,Prepaid,0
73.0,male,58101,84.0,6,13,Postpaid,0
58.0,female,61439,18.0,1,1,Prepaid,0
38.0,male,46184,62.0,9,44,Prepaid,1
50.0,female,77389,57.0,7,27,Prepaid,0
32.0,male,58935,44.0,0,21,Prepaid,0
38.0,male,29524,89.0,8,16,Prepaid,1
60.0,female,65811,42.0,1,37,Prepaid,0
27.0,male,33725,38.0,8,31,Prepaid,1
59.0,male,20684,53.0,8,40,Prepaid,0
54.0,male,34026,92.0,6,57,Prepaid,0
37.0,female,91500,86.0,6,50,Prepaid,0
20.0,female,61509,71.0,8,19,Prepaid,1
61.0,male,38596,9.0,8,15,Postpaid,0
69.0,female,42955,30.0,7,10,Postpaid,1
63.0,male,87389,2.0,1,34,Prepaid,0
44.0,female,69948,10.0,6,49,Postpaid,0
58.0,male,79635,83.0,2,15,Postpaid,0
43.0,male,64921,81.0,0,59,Postpaid,1
40.0,male,99298,11.0,1,26,Prepaid,0
38.0,male,69140,46.0,4,47,Postpaid,0
31.0,male,46025,28.0,9,18,Prepaid,1
78.0,male,32708,8.0,0,9,Postpaid,0
59.0,male,14166,38.0,0,31,Prepaid,0
28.0,female,79063,11.0,0,33,Postpaid,0
71.0,male,93959,73.0,1,29,Postpaid,0
27.0,male,69763,96.0,5,24,Prepaid,0
54.0,female,53843,42.0,8,39,Postpaid,0
28.0,male,21758,25.0,0,38,Prepaid,1
40.0,female,67957,50.0,8,9,Postpaid,1
58.0,female,28015,96.0,9,40,Postpaid,0
79.0,female,65991,16.0,0,20,Prepaid,0
79.0,female,37086,68.0,4,48,Postpaid,0
73.0,female,87929,10.0,8,30,Postpaid,0
32.0,male,94243,30.0,6,15,Postpaid,0
23.0,female,31081,44.0,1,11,Prepaid,0
74.0,female,39371,38.0,1,57,Postpaid,0
75.0,female,92982,18.0,4,43,Postpaid,0
35.0,male,11789,77.0,8,13,Prepaid,1
19.0,male,56497,67.0,9,30,Postpaid,0
58.0,male,22746,44.0,4,8,Prepaid,0
22.0,female,48962,42.0,5,50,Postpaid,0
20.0,male,12895,8.0,5,49,Postpaid,0
76.0,female,22642,66.0,4,48,Postpaid,0
48.0,male,46255,23.0,6,28,Prepaid,1
24.0,male,15404,30.0,2,10,Prepaid,0
58.0,female,81743,86.0,5,29,Prepaid,1
40.0,female,62020,64.0,6,31,Postpaid,1
51.0,female,50539,69.0,5,19,Postpaid,1
73.0,female,52514,27.0,9,23,Postpaid,0
32.0,female,85509,50.0,7,3,Postpaid,1
58.0,female,86089,2.0,7,31,Postpaid,1
69.0,male,14277,25.0,8,12,Postpaid,0
44.0,female,71669,80.0,5,50,Prepaid,0
78.0,female,52275,47.0,3,45,Prepaid,0
45.0,female,80460,63.0,5,36,Prepaid,0
46.0,female,80836,79.0,9,14,Prepaid,0
72.0,female,73748,93.0,8,40,Prepaid,0
57.0,male,70724,9.0,3,59,Postpaid,0
71.0,female,29074,58.0,4,38,Postpaid,0
67.0,female,86754,99.0,2,47,Postpaid,0
62.0,male,73073,20.0,0,54,Postpaid,0
32.0,female,34645,86.0,3,51,Postpaid,0
42.0,female,30945,58.0,1,10,Prepaid,1
71.0,female,55076,32.0,3,52,Prepaid,0
56.0,female,40855,78.0,0,46,Prepaid,0
35.0,male,70919,87.0,3,43,Prepaid,1
38.0,female,46581,15.0,7,14,Postpaid,0
66.0,female,25164,68.0,8,28,Prepaid,1
29.0,male,45556,93.0,8,54,Prepaid,0
24.0,female,83422,66.0,5,55,Postpaid,0
65.0,male,84761,55.0,5,7,Prepaid,0
35.0,female,38032,14.0,9,26,Prepaid,0
65.0,female,81625,45.0,5,36,Postpaid,0
51.0,female,18397,90.0,0,6,Prepaid,0
79.0,female,98560,80.0,9,15,Postpaid,0
50.0,male,78913,45.0,6,36,Prepaid,0
71.0,male,13676,31.0,6,39,Prepaid,0
70.0,female,73451,80.0,0,7,Prepaid,0
31.0,male,54461,96.0,4,25,Prepaid,1
79.0,female,89531,30.0,4,39,Postpaid,0
64.0,male,31597,81.0,8,59,Postpaid,0
24.0,female,90286,31.0,3,59,Prepaid,1
18.0,female,88355,82.0,3,19,Prepaid,0
34.0,male,35067,96.0,6,40,Postpaid,0
19.0,male,48910,66.0,0,33,Postpaid,0
40.0,male,67722,50.0,7,13,Postpaid,0
79.0,female,31621,32.0,0,30,Postpaid,0
47.0,male,99921,6.0,2,9,Prepaid,1
19.0,female,27184,6.0,4,8,Postpaid,0
48.0,male,31942,83.0,1,22,Prepaid,0
31.0,female,55062,66.0,0,16,Postpaid,1
71.0,female,52558,23.0,4,9,Prepaid,1
23.0,male,14517,55.0,7,4,Prepaid,0
65.0,male,91914,87.0,2,34,Prepaid,1
45.0,male,31612,65.0,2,1,Prepaid,1
19.0,female,19277,91.0,6,47,Postpaid,0
59.0,female,56728,12.0,9,5,Postpaid,0
46.0,female,93542,8.0,5,39,Postpaid,0
65.0,female,10203,66.0,5,9,Postpaid,0
56.0,female,53934,58.0,8,37,Prepaid,0
66.0,male,91971,69.0,0,9,Postpaid,0
46.0,male,90373,98.0,9,26,Prepaid,1
18.0,female,25374,11.0,4,39,Postpaid,0
26.0,female,65923,93.0,3,11,Postpaid,0
46.0,female,85239,7.0,6,8,Postpaid,0
42.0,female,70429,52.0,9,38,Postpaid,0
67.0,male,69149,83.0,9,38,Postpaid,1
43.0,female,79568,68.0,7,25,Prepaid,0
71.0,female,50792,23.0,4,8,Prepaid,1
29.0,male,16042,60.0,1,19,Prepaid,0
41.0,male,67554,90.0,1,13,Prepaid,0
64.0,female,66499,21.0,8,39,Prepaid,1
25.0,male,86633,93.0,1,18,Prepaid,1
37.0,male,93154,65.0,4,23,Prepaid,0
64.0,male,40397,9.0,4,16,Postpaid,0
54.0,female,96051,33.0,7,10,Postpaid,1
66.0,male,10890,86.0,3,48,Postpaid,0
49.0,male,97148,34.0,7,29,Postpaid,0
71.0,male,22357,94.0,5,34,Postpaid,0
72.0,male,68124,42.0,8,18,Prepaid,1
78.0,male,71489,34.0,1,6,Postpaid,0
25.0,female,66995,85.0,7,44,Postpaid,0
54.0,male,99183,78.0,7,43,Prepaid,0
25.0,male,59721,24.0,8,3,Prepaid,1
32.0,female,21830,78.0,4,53,Prepaid,0
36.0,female,64679,25.0,3,51,Prepaid,0
58.0,female,36179,89.0,5,51,Prepaid,0
44.0,female,65090,1.0,9,28,Postpaid,1
71.0,male,44257,66.0,1,41,Prepaid,1
36.0,male,13816,16.0,6,1,Postpaid,1
56.0,male,67375,68.0,2,36,Postpaid,0
65.0,male,17998,97.0,7,8,Postpaid,0
78.0,female,39509,67.0,4,54,Prepaid,0
33.0,male,65747,43.0,8,56,Prepaid,0
63.0,female,89305,82.0,1,9,Prepaid,0
23.0,female,38279,20.0,1,32,Prepaid,0
51.0,female,36861,54.0,9,35,Postpaid,0
43.0,female,37128,96.0,3,46,Postpaid,0
77.0,female,61761,36.0,0,29,Prepaid,0
65.0,male,27409,3.0,8,53,Prepaid,0
75.0,female,57441,44.0,4,21,Postpaid,1
70.0,female,82096,48.0,9,19,Postpaid,0
43.0,female,17264,81.0,4,44,Postpaid,0
63.0,male,96789,80.0,7,33,Postpaid,0
19.0,female,57863,34.0,5,5,Prepaid,1
52.0,female,66498,77.0,4,39,Prepaid,1
20.0,male,65558,15.0,4,17,Prepaid,0
62.0,female,95087,19.0,2,50,Postpaid,0
77.0,male,69819,60.0,7,50,Postpaid,0
60.0,male,89549,71.0,5,25,Postpaid,0
70.0,female,35736,80.0,0,51,Postpaid,0
32.0,female,29613,62.0,3,57,Postpaid,0
79.0,male,67923,13.0,4,44,Prepaid,0
52.0,male,23817,67.0,8,36,Prepaid,1
59.0,male,20004,43.0,4,56,Prepaid,0
65.0,female,29042,27.0,5,52,Postpaid,0
57.0,male,34385,34.0,0,29,Prepaid,0
37.0,female,18658,81.0,3,5,Prepaid,0
55.0,male,75583,18.0,2,36,Prepaid,0
58.0,female,62459,56.0,4,28,Prepaid,0
71.0,male,28029,9.0,8,22,Prepaid,1
47.0,male,35438,72.0,9,11,Postpaid,1
49.0,male,93682,15.0,2,43,Prepaid,0
49.0,female,92162,94.0,6,54,Postpaid,0
25.0,female,21084,88.0,9,36,Prepaid,0
23.0,male,65206,85.0,2,14,Prepaid,0
19.0,male,39077,35.0,4,1,Prepaid,0
59.0,female,42364,78.0,5,43,Postpaid,0
43.0,male,63981,14.0,0,10,Prepaid,0
71.0,male,98617,29.0,4,4,Postpaid,1
61.0,male,62451,14.0,1,12,Prepaid,0
26.0,female,95787,6.0,3,12,Postpaid,0
24.0,male,83832,37.0,1,21,Prepaid,0
40.0,male,80075,57.0,7,19,Prepaid,1
75.0,male,81127,86.0,8,12,Postpaid,1
21.0,female,81251,4.0,2,47,Prepaid,1
29.0,female,32977,41.0,0,49,Postpaid,0
19.0,female,97954,71.0,4,15,Postpaid,0
43.0,male,92649,20.0,1,22,Prepaid,1
79.0,male,64041,73.0,4,49,Postpaid,0
60.0,male,74004,57.0,5,57,Prepaid,0
48.0,female,89201,56.0,4,47,Prepaid,0
26.0,male,23736,13.0,5,33,Postpaid,1
40.0,female,15834,17.0,5,59,Prepaid,1
50.0,male,99611,87.0,1,43,Prepaid,0
35.0,male,59865,87.0,6,40,Postpaid,0
61.0,male,74987,45.0,6,2,Postpaid,0
78.0,female,55226,59.0,1,38,Postpaid,0
30.0,female,56562,54.0,4,17,Prepaid,1
33.0,female,13395,51.0,2,36,Postpaid,0
25.0,male,36048,71.0,3,34,Prepaid,0
62.0,female,17825,57.0,7,7,Postpaid,0
46.0,female,48906,13.0,5,28,Prepaid,1
35.0,male,11965,9.0,9,31,Postpaid,0
31.0,female,82232,85.0,5,3,Postpaid,1
22.0,female,36461,74.0,0,51,Postpaid,0
47.0,male,76704,20.0,7,56,Postpaid,0
60.0,male,14816,7.0,0,2,Postpaid,0
32.0,male,12998,22.0,3,8,Prepaid,1
18.0,female,48084,58.0,9,8,Postpaid,0
47.0,male,80923,58.0,9,27,Prepaid,0
59.0,male,83147,17.0,1,36,Prepaid,0
39.0,female,59017,18.0,9,15,Postpaid,1
33.0,male,65244,21.0,9,50,Prepaid,0
27.0,male,71987,44.0,8,19,Postpaid,1
64.0,male,70641,24.0,8,19,Prepaid,0
71.0,female,76707,46.0,0,35,Prepaid,1
65.0,male,12835,2.0,1,52,Postpaid,0
50.0,male,48597,93.0,6,15,Postpaid,0
62.0,female,85557,89.0,1,20,Prepaid,0
42.0,male,49580,34.0,2,20,Postpaid,1
19.0,female,23157,80.0,9,28,Prepaid,1
40.0,male,69875,53.0,9,26,Prepaid,0
61.0,female,37238,4.0,2,57,Postpaid,0
58.0,female,56021,29.0,5,9,Postpaid,0
79.0,female,56511,6.0,5,25,Postpaid,0
79.0,male,72671,71.0,2,15,Prepaid,0
33.0,male,93699,78.0,2,36,Postpaid,0
18.0,female,72425,62.0,4,47,Prepaid,0
35.0,male,99833,1.0,6,56,Postpaid,1
72.0,male,11706,24.0,8,26,Postpaid,0
68.0,female,80439,47.0,8,16,Prepaid,0
24.0,female,47539,15.0,0,57,Postpaid,0
27.0,female,75638,11.0,6,6,Prepaid,0
52.0,female,17670,31.0,6,8,Prepaid,1
58.0,female,57491,59.0,0,57,Postpaid,0
78.0,male,12694,9.0,8,53,Postpaid,0
64.0,male,69906,99.0,5,34,Postpaid,0
31.0,female,29489,46.0,7,20,Prepaid,0
20.0,female,22998,18.0,6,57,Prepaid,0
57.0,male,17114,2.0,3,57,Postpaid,0
52.0,male,34227,95.0,2,52,Prepaid,0
75.0,male,96379,59.0,3,46,Postpaid,0
53.0,female,98617,86.0,7,36,Prepaid,1
49.0,female,17233,77.0,6,22,Prepaid,0
36.0,male,98165,98.0,6,28,Postpaid,0
23.0,male,62882,89.0,1,33,Postpaid,0
72.0,female,39067,76.0,0,29,Prepaid,0
69.0,male,94809,85.0,6,51,Postpaid,0
28.0,male,31694,85.0,9,10,Prepaid,1
61.0,male,26352,26.0,3,5,Postpaid,1
40.0,female,30656,59.0,4,27,Prepaid,1
45.0,female,23116,98.0,9,13,Prepaid,1
70.0,male,53637,86.0,2,49,Postpaid,0
70.0,male,22651,11.0,5,51,Prepaid,0
29.0,female,30138,12.0,0,59,Postpaid,0
37.0,female,43422,20.0,2,23,Prepaid,0
68.0,male,68364,74.0,3,57,Prepaid,0
74.0,male,87223,39.0,6,6,Prepaid,0
22.0,female,16733,63.0,3,57,Prepaid,0
69.0,male,66762,14.0,4,15,Prepaid,0
48.0,male,19330,6.0,2,2,Prepaid,0
54.0,female,99166,77.0,1,49,Prepaid,0
22.0,male,34924,29.0,7,31,Postpaid,1
60.0,male,87116,5.0,6,25,Prepaid,1
60.0,female,79969,22.0,6,12,Prepaid,0
59.0,male,39192,32.0,5,25,Postpaid,0
67.0,male,39096,41.0,1,37,Postpaid,0
76.0,female,38538,89.0,5,9,Postpaid,0
70.0,male,52373,20.0,7,56,Prepaid,0
64.0,female,49783,60.0,4,43,Prepaid,0
78.0,female,69095,28.0,7,52,Postpaid,0
59.0,female,51788,50.0,3,3,Prepaid,0
59.0,female,80968,30.0,5,52,Prepaid,1
51.0,male,51980,35.0,3,52,Prepaid,0
65.0,female,37639,60.0,9,22,Postpaid,0
22.0,male,39404,59.0,1,34,Postpaid,0
49.0,male,75787,14.0,2,30,Postpaid,0
44.0,male,22652,16.0,6,49,Postpaid,0
74.0,female,35746,24.0,0,17,Prepaid,0
22.0,female,38052,90.0,5,55,Prepaid,0
57.0,female,68001,32.0,0,33,Prepaid,0
29.0,female,21616,58.0,5,1,Prepaid,1
72.0,male,50579,45.0,3,18,Prepaid,0
70.0,female,70717,36.0,1,9,Postpaid,0
32.0,female,93396,4.0,4,48,Postpaid,1
72.0,male,49387,44.0,3,25,Prepaid,0
48.0,male,98388,99.0,0,28,Postpaid,0
78.0,male,64692,94.0,5,21,Prepaid,0
63.0,female,79671,30.0,5,42,Postpaid,0
20.0,male,31861,53.0,6,59,Postpaid,0
30.0,female,92391,29.0,9,52,Postpaid,0
43.0,female,33325,92.0,7,59,Postpaid,0
31.0,male,22285,55.0,7,18,Prepaid,1
26.0,male,17112,92.0,6,40,Postpaid,0
78.0,male,68901,85.0,6,37,Prepaid,1
71.0,male,66549,33.0,7,18,Prepaid,1
44.0,male,27853,46.0,6,50,Postpaid,0
31.0,female,89081,57.0,5,55,Postpaid,0
29.0,male,34927,25.0,7,57,Prepaid,1
